Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,GR_clipped,GR_median_7,GR_median_9,GR_median_11,GR_median_15
6,C LM,SHANKLE,2974.5,19.52,0.7,1,9.78,4.6,2,0.985,19.52,29.43,31.05,35.29,35.61
8,C LM,SHANKLE,2975,28.87,0.721,8.8,9.73,4,2,0.97,28.87,29.43,31.05,32.75,35.61
8,C LM,SHANKLE,2975.5,29.43,0.781,9.1,11.93,3.6,2,0.955,29.43,29.43,31.05,32.75,35.61
8,C LM,SHANKLE,2976,29.4,0.825,7.9,12.695,3.5,2,0.94,29.4,29.43,31.05,32.75,35.61
8,C LM,SHANKLE,2976.5,31.05,0.837,6.4,11.9,3.6,2,0.925,31.05,31.05,31.05,32.75,35.29
8,C LM,SHANKLE,2977,35.29,0.818,6.4,10.875,3.7,2,0.91,35.29,32.75,32.75,32.75,33.77
5,C LM,SHANKLE,2977.5,32.75,0.778,3.5,9.39,3.8,2,0.896,32.75,35.29,35.29,33.77,32.75
5,C LM,SHANKLE,2978,35.61,0.738,3,8.16,3.9,2,0.881,35.61,35.61,35.29,33.77,31.05
5,C LM,SHANKLE,2978.5,36.27,0.705,5,7.4,3.6,2,0.866,36.27,35.61,35.29,33.77,31.05
5,C LM,SHANKLE,2979,36.51,0.67,7.7,8.56,3.2,2,0.851,36.51,35.61,35.29,33.77,31.05
5,C LM,SHANKLE,2979.5,35.86,0.633,8.6,10.67,2.9,2,0.836,35.86,35.61,33.77,33.77,32.75
7,C LM,SHANKLE,2980,33.77,0.599,8.1,12.535,2.9,2,0.821,33.77,33.77,33.77,32.75,32.75
7,C LM,SHANKLE,2980.5,28.53,0.567,7.7,13.935,2.9,2,0.806,28.53,29.95,29.95,33.77,33.77
7,C LM,SHANKLE,2981,29.12,0.539,6,14.68,2.9,2,0.791,29.12,29.54,29.95,32.74,33.77
7,C LM,SHANKLE,2981.5,29.54,0.519,4.2,14.81,2.8,2,0.776,29.54,29.54,29.95,32.74,34.62
7,C LM,SHANKLE,2982,29.95,0.516,2.4,13.68,2.8,2,0.761,29.95,29.54,29.95,32.74,34.62
7,C LM,SHANKLE,2982.5,29.36,0.529,1.7,12.36,3,2,0.746,29.36,29.95,29.95,32.74,34.62
7,C LM,SHANKLE,2983,34.62,0.558,1.9,10.51,3.3,2,0.731,34.62,32.74,32.74,32.74,34.62
7,C LM,SHANKLE,2983.5,32.74,0.605,2,9.08,3.3,2,0.716,32.74,34.62,34.62,34.62,34.62
6,C LM,SHANKLE,2984,38.04,0.666,1.7,8.405,3.2,2,0.701,38.04,37.83,35.09,35.09,35.09
6,C LM,SHANKLE,2984.5,39.18,0.728,1.5,8.235,3.2,2,0.687,39.18,37.83,37.83,37.4,36.2
6,C LM,SHANKLE,2985,39.55,0.792,1.9,8.035,3.3,2,0.672,39.55,38.04,37.83,37.4,36.86
6,C LM,SHANKLE,2985.5,37.83,0.846,2.3,7.68,3.4,2,0.657,37.83,38.04,37.83,37.83,37.4
6,C LM,SHANKLE,2986,35.09,0.884,2.8,7.775,3.4,2,0.642,35.09,37.83,38.04,37.83,37.4
6,C LM,SHANKLE,2986.5,38.17,0.905,3.8,7.92,3.6,2,0.627,38.17,37.83,37.83,38.04,37.83
6,C LM,SHANKLE,2987,37.4,0.913,3.9,8.16,3.3,2,0.612,37.4,37.4,37.83,37.83,37.83
6,C LM,SHANKLE,2987.5,36.2,0.913,2.6,8.54,3.4,2,0.597,36.2,37.4,37.4,37.83,37.83
6,C LM,SHANKLE,2988,38.73,0.91,2.4,8.6,3.4,2,0.582,38.73,37.4,37.4,37.4,37.83
6,C LM,SHANKLE,2988.5,36.86,0.908,1.9,8.9,3.5,2,0.567,36.86,37.4,37.4,37.2,37.83
6,C LM,SHANKLE,2989,38.24,0.905,2,8.845,3.4,2,0.552,38.24,36.86,37.2,37.4,37.83
6,C LM,SHANKLE,2989.5,36.1,0.901,1.6,8.5,3.4,2,0.537,36.1,37.2,37.2,37.4,38.17
6,C LM,SHANKLE,2990,38.5,0.897,2.6,8.25,3.3,2,0.522,38.5,37.2,38.24,38.24,38.24
6,C LM,SHANKLE,2990.5,35.87,0.89,3,8.42,3.4,2,0.507,35.87,38.24,38.24,38.5,38.5
6,C LM,SHANKLE,2991,37.2,0.884,3.6,8.495,3.3,2,0.493,37.2,38.5,38.5,38.5,38.73
6,C LM,SHANKLE,2991.5,39.89,0.88,3.1,8.695,3.6,2,0.478,39.89,39.89,39.89,39.89,39.89
6,C LM,SHANKLE,2992,40.73,0.876,2.9,8.505,3.7,2,0.463,40.73,40.73,40.73,40.73,40.73
6,C LM,SHANKLE,2992.5,41.81,0.873,2,8.845,3.7,2,0.448,41.81,41.81,41.81,41.81,41.81
6,C LM,SHANKLE,2993,44.47,0.872,1.9,8.74,3.5,2,0.433,44.47,43.87,43.87,43.87,43.87
6,C LM,SHANKLE,2993.5,43.87,0.87,1.9,8.715,3.4,2,0.418,43.87,44.47,44.47,44.47,44.47
6,C LM,SHANKLE,2994,47.4,0.872,2.4,8.375,3.5,2,0.403,47.4,47.4,47.4,47.4,47.4
6,C LM,SHANKLE,2994.5,48.75,0.875,2.6,8.47,3.6,2,0.388,48.75,48.75,48.75,48.75,48.75
6,C LM,SHANKLE,2995,53.77,0.877,3.1,8.2,3.6,2,0.373,53.77,53.77,53.77,53.77,53.77
6,C LM,SHANKLE,2995.5,65.61,0.88,3.2,8.555,3.7,2,0.358,65.61,65.61,65.61,65.61,65.61
5,C LM,SHANKLE,2996,79.98,0.884,3,8.435,3.8,2,0.343,79.98,79.98,79.98,79.98,79.98
5,C LM,SHANKLE,2996.5,115.6,0.885,3.6,8.76,3.9,2,0.328,115.6,115.6,115.6,115.6,102.74
5,C LM,SHANKLE,2997,201.75,0.887,3.9,8.645,4.1,2,0.313,150,201.75,168.12,124.8,102.74
5,C LM,SHANKLE,2997.5,242.75,0.889,4.9,8.42,4.1,2,0.299,150,201.75,168.12,124.8,102.74
5,C LM,SHANKLE,2998,238.02,0.893,5.1,8.515,4.3,2,0.284,150,201.75,168.12,124.8,102.74
5,C LM,SHANKLE,2998.5,215.23,0.899,5.7,8.31,4.2,2,0.269,150,201.75,168.12,124.8,102.74
5,C LM,SHANKLE,2999,168.12,0.907,5.6,8.545,4.2,2,0.254,150,168.12,168.12,124.8,102.74
5,C LM,SHANKLE,2999.5,124.8,0.919,5.2,8.855,3.9,2,0.239,124.8,124.8,124.8,124.8,102.74
5,C LM,SHANKLE,3000,102.74,0.932,4.6,8.915,4,2,0.224,102.74,102.74,102.74,102.74,102.74
5,C LM,SHANKLE,3000.5,102.74,0.932,4.6,8.915,4,2,0.224,102.74,102.74,102.74,102.74,102.74
5,C LM,SHANKLE,3001,81.37,0.941,4.3,8.86,4.1,2,0.209,81.37,81.37,81.37,81.37,81.37
5,C LM,SHANKLE,3001.5,70.46,0.943,4.2,8.675,4.2,2,0.194,70.46,70.46,70.46,73.25,76.24
5,C LM,SHANKLE,3002,67.29,0.943,4.9,9.365,4.1,2,0.179,67.29,68.63,70.46,73.21,73.25
5,C LM,SHANKLE,3002.5,67.61,0.939,5.6,9.555,4.1,2,0.164,67.61,68.63,70.46,73.21,73.21
4,C LM,SHANKLE,3003,68.63,0.941,5.8,9.585,4.1,2,0.149,68.63,68.63,70.46,70.46,70.46
4,C LM,SHANKLE,3003.5,68.45,0.957,6.9,9.95,4.3,2,0.134,68.45,68.63,68.63,68.63,68.63
4,C LM,SHANKLE,3004,73.25,0.996,8.4,10.39,4.4,2,0.119,73.25,68.63,68.45,68.45,68.45
4,C LM,SHANKLE,3004.5,73.21,1.039,7.7,9.95,4.5,2,0.104,73.21,68.63,68.45,67.61,67.61
8,C LM,SHANKLE,3005,76.24,1.084,4,7.9,4.6,2,0.09,76.24,68.45,68.45,67.61,67.29
8,C LM,SHANKLE,3005.5,52.57,1.118,-0.4,5.215,4.8,2,0.075,52.57,52.57,52.57,65.36,65.36
8,C LM,SHANKLE,3006,32.84,1.12,-2.2,3.455,5.1,2,0.06,32.84,32.84,52.57,65.36,65.36
8,C LM,SHANKLE,3006.5,25.16,1.112,-1.6,2.89,4.8,2,0.045,25.16,32.84,52.57,65.36,65.36
8,C LM,SHANKLE,3007,25.16,1.112,-1.6,2.89,4.8,2,0.03,25.16,32.84,52.57,65.36,65.36
4,C LM,SHANKLE,3007.5,26.22,1.092,-0.4,3.4,4.5,2,0.03,26.22,32.84,52.57,65.36,65.36
4,C LM,SHANKLE,3008,65.36,1.026,1.6,4.715,4.5,2,0.015,65.36,65.36,65.36,65.36,65.36
3,A1 SH,LUKE G U,2610.5,74.9,0.782,9.3,11.75,4.084,1,1,74.9,74.9,74.9,74.9,74.9
3,A1 SH,LUKE G U,2611,83.8,0.745,12,13.1,3.501,1,0.981,83.8,78.51,74.9,74.9,74.9
3,A1 SH,LUKE G U,2611.5,86.97,0.726,12.9,12.55,3.4,1,0.962,86.97,78.51,74.9,74.9,74.9
3,A1 SH,LUKE G U,2612,84.43,0.708,13.2,12,3.4,1,0.943,84.43,78.51,74.9,74.9,74.9
3,A1 SH,LUKE G U,2612.5,78.51,0.708,11.8,11.4,3.4,1,0.925,78.51,78.51,74.9,74.9,74.9
3,A1 SH,LUKE G U,2613,73.88,0.708,11.3,11.55,3.5,1,0.906,73.88,73.88,73.88,73.88,74.9
2,A1 SH,LUKE G U,2613.5,71.61,0.717,11.5,11.25,3.6,1,0.887,71.61,71.61,71.61,73.65,74.9
2,A1 SH,LUKE G U,2614,69.86,0.726,11.7,11.05,3.7,1,0.868,69.86,69.86,71.61,73.65,74.9
2,A1 SH,LUKE G U,2614.5,69.25,0.736,11.1,10.65,3.7,1,0.849,69.25,69.86,71.61,73.65,78.51
2,A1 SH,LUKE G U,2615,68.29,0.726,8.6,9.7,3.7,1,0.83,68.29,69.86,71.61,73.65,78.51
2,A1 SH,LUKE G U,2615.5,68.5,0.717,7.8,9.8,3.7,1,0.811,68.5,69.86,71.61,73.65,78.51
2,A1 SH,LUKE G U,2616,73.65,0.675,6.3,10.65,3.5,1,0.792,73.65,73.65,73.65,73.65,78.51
2,A1 SH,LUKE G U,2616.5,92.68,0.567,9.2,13.2,3.3,1,0.774,92.68,92.68,92.68,92.68,92.68
2,A1 SH,LUKE G U,2617,107.22,0.483,11.3,15.75,3.3,1,0.755,107.22,107.22,107.22,107.22,92.68
2,A1 SH,LUKE G U,2617.5,132.81,0.436,16.7,19.65,3.4,1,0.736,132.81,132.81,132.29,107.22,92.68
2,A1 SH,LUKE G U,2618,151.94,0.399,0,29.9,3.6,1,0.717,150,132.81,132.29,107.22,92.68
2,A1 SH,LUKE G U,2618.5,154.37,0.39,3.1,31.45,3.4,1,0.698,150,132.81,132.29,107.22,92.68
2,A1 SH,LUKE G U,2619,153.77,0.39,8.4,34.1,3,1,0.679,150,132.81,132.29,107.22,92.68
2,A1 SH,LUKE G U,2619.5,132.29,0.39,8.2,34.1,2.8,1,0.66,132.29,132.29,132.29,107.22,92.68
3,A1 SH,LUKE G U,2620,102.28,0.418,0,30,2.6,1,0.642,102.28,102.28,102.28,102.28,92.68
3,A1 SH,LUKE G U,2620.5,77.82,0.436,17.9,20.15,2.4,1,0.623,77.82,77.82,77.82,77.82,77.82
3,A1 SH,LUKE G U,2621,67.52,0.446,10.1,12.25,2.5,1,0.604,67.52,67.52,67.52,67.52,67.52
3,A1 SH,LUKE G U,2621.5,61.32,0.455,7,8.1,2.8,1,0.585,61.32,61.32,61.32,61.32,61.32
2,A1 SH,LUKE G U,2622,58.69,0.455,7.1,7.95,3,1,0.566,58.69,58.69,58.69,58.69,58.69
2,A1 SH,LUKE G U,2622.5,54.36,0.465,6.3,8.55,3.3,1,0.547,54.36,54.36,54.36,54.36,57.43
2,A1 SH,LUKE G U,2623,52.75,0.455,4.8,10.4,3.5,1,0.528,52.75,54.16,54.27,54.36,57.43
2,A1 SH,LUKE G U,2623.5,51.96,0.465,4.7,11.15,3.4,1,0.509,51.96,54.16,54.27,54.36,57.43
2,A1 SH,LUKE G U,2624,54.01,0.483,4.5,11.65,3.4,1,0.491,54.01,54.16,54.27,54.36,57.43
2,A1 SH,LUKE G U,2624.5,54.16,0.493,4.6,12.2,3.4,1,0.472,54.16,54.16,54.27,54.36,57.43
2,A1 SH,LUKE G U,2625,54.27,0.493,5.1,12.95,3.4,1,0.453,54.27,54.27,54.27,54.36,57.43
2,A1 SH,LUKE G U,2625.5,55.84,0.483,4.7,13.35,3.6,1,0.434,55.84,55.84,55.84,55.84,57.43
2,A1 SH,LUKE G U,2626,57.43,0.446,4.8,13.5,3.6,1,0.415,57.43,57.43,57.43,57.43,57.43
2,A1 SH,LUKE G U,2626.5,58.22,0.362,4.9,13.75,3.5,1,0.396,58.22,58.22,58.22,58.22,58.22
2,A1 SH,LUKE G U,2627,58.88,0.315,4,14.6,3.3,1,0.377,58.88,58.88,58.88,58.88,58.88
2,A1 SH,LUKE G U,2627.5,60.6,0.306,4.5,15.25,3.2,1,0.358,60.6,60.6,60.6,60.6,60.6
2,A1 SH,LUKE G U,2628,62.57,0.296,4.7,15.35,3.1,1,0.34,62.57,62.57,62.57,62.57,62.57
2,A1 SH,LUKE G U,2628.5,66.19,0.32,5.3,15.35,3.1,1,0.321,66.19,66.19,66.19,63.09,62.7
2,A1 SH,LUKE G U,2629,78.95,0.347,7.3,14.85,3.1,1,0.302,78.95,66.48,66.19,63.09,63.09
2,A1 SH,LUKE G U,2629.5,84.77,0.373,8.6,14.3,3.1,1,0.283,84.77,66.48,66.19,63.45,63.45
2,A1 SH,LUKE G U,2630,80.83,0.398,8.6,13.4,3.1,1,0.264,80.83,66.48,66.19,66.19,66.19
2,A1 SH,LUKE G U,2630.5,66.48,0.421,6.5,12.35,3.1,1,0.245,66.48,66.48,66.48,66.48,66.48
2,A1 SH,LUKE G U,2631,63.09,0.441,3.9,11.15,3.1,1,0.226,63.09,66.48,66.94,66.94,66.94
2,A1 SH,LUKE G U,2631.5,62.7,0.465,3.9,10.95,3.1,1,0.208,62.7,66.48,66.94,77.94,74.99
2,A1 SH,LUKE G U,2632,63.45,0.465,4.3,11.05,3.1,1,0.189,63.45,66.48,66.94,76.45,75.21
2,A1 SH,LUKE G U,2632.5,66.94,0.446,5.6,11.8,3.1,1,0.17,66.94,66.94,66.94,74.99,75.21
2,A1 SH,LUKE G U,2633,77.94,0.436,6.7,13.05,3.2,1,0.151,77.94,76.45,74.99,74.99,75.05
2,A1 SH,LUKE G U,2633.5,81.4,0.418,8.1,14.15,3.2,1,0.132,81.4,76.45,75.21,75.05,74.99
3,A1 SH,LUKE G U,2634,80.74,0.399,9.9,15.75,3.2,1,0.113,80.74,76.45,75.21,75.05,66.94
2,A1 SH,LUKE G U,2634.5,76.45,0.39,10.6,16.5,3.2,1,0.094,76.45,76.45,75.21,75.05,66.94
2,A1 SH,LUKE G U,2635,74.99,0.38,11,17,3.1,1,0.075,74.99,75.21,75.21,75.05,66.94
2,A1 SH,LUKE G U,2635.5,75.21,0.38,14.2,19.5,3.1,1,0.057,75.21,75.05,75.05,75.05,66.94
2,A1 SH,LUKE G U,2636,75.05,0.385,12.6,23.3,3.1,1,0.038,75.05,74.99,74.99,74.99,66.94
2,A1 SH,LUKE G U,2636.5,62.14,0.413,9.5,24.65,3.1,1,0.019,62.14,62.14,62.14,62.14,62.14
8,A1 LM,LUKE G U,2637,46.66,0.458,2.8,21.4,3.2,2,1,46.66,46.66,46.66,46.66,46.66
8,A1 LM,LUKE G U,2637.5,29.68,0.499,4.6,16.7,3.4,2,0.985,29.68,29.68,29.68,29.68,42.67
8,A1 LM,LUKE G U,2638,18.97,0.558,-0.3,11.35,3.9,2,0.97,18.97,20.47,26.7,29.68,42.67
8,A1 LM,LUKE G U,2638.5,17.66,0.651,0.4,7.3,4.4,2,0.955,17.66,20.47,26.7,29.68,42.67
8,A1 LM,LUKE G U,2639,18.02,0.736,0.5,5.15,4.8,2,0.94,18.02,20.47,26.7,29.68,42.67
8,A1 LM,LUKE G U,2639.5,20.47,0.81,3.1,4.15,4.9,2,0.925,20.47,20.47,26.7,29.68,42.67
8,A1 LM,LUKE G U,2640,26.7,0.848,4,4.4,4.8,2,0.91,26.7,26.7,26.7,29.68,42.67
8,A1 LM,LUKE G U,2640.5,33.18,0.866,6.8,6,4.6,2,0.896,33.18,33.18,33.18,33.18,42.67
8,A1 LM,LUKE G U,2641,42.67,0.866,8,7.4,4.4,2,0.881,42.67,42.67,42.67,42.67,42.67
8,A1 LM,LUKE G U,2641.5,51.37,0.782,10.1,8.85,3.8,2,0.866,51.37,51.37,51.37,51.37,51.37
6,A1 LM,LUKE G U,2642,54.26,0.745,12.6,10.4,3.6,2,0.851,54.26,54.26,54.26,54.26,54.26
6,A1 LM,LUKE G U,2642.5,56.67,0.736,12.8,10.7,3.6,2,0.836,56.67,56.67,56.67,56.67,55
6,A1 LM,LUKE G U,2643,57.35,0.736,12.3,10.95,3.7,2,0.821,57.35,57.35,57.35,56.67,55.97
6,A1 LM,LUKE G U,2643.5,62.93,0.736,11.1,11.55,3.8,2,0.806,62.93,58.09,57.35,56.67,56.67
6,A1 LM,LUKE G U,2644,66.49,0.745,10,11,3.9,2,0.791,66.49,58.09,57.35,57.35,57.35
6,A1 LM,LUKE G U,2644.5,64.2,0.754,7.2,9.3,4,2,0.776,64.2,58.09,58.09,58.09,58.09
6,A1 LM,LUKE G U,2645,58.09,0.801,2.5,6.55,4.1,2,0.761,58.09,58.81,58.81,58.81,58.81
6,A1 LM,LUKE G U,2645.5,55,0.904,2.5,4.95,4.1,2,0.746,55,58.81,62.93,62.93,62.93
6,A1 LM,LUKE G U,2646,55.97,0.923,2.5,4.85,4.1,2,0.731,55.97,58.81,64.2,64.2,64.2
6,A1 LM,LUKE G U,2646.5,58.81,0.913,3.1,6.05,4.1,2,0.716,58.81,58.81,64.2,66.49,66.49
6,A1 LM,LUKE G U,2647,67.1,0.885,5.4,8.3,4,2,0.701,67.1,67.1,67.1,67.1,67.1
6,A1 LM,LUKE G U,2647.5,77.82,0.866,8.2,10.7,4,2,0.687,77.82,77.82,77.82,77.82,77.82
4,A1 LM,LUKE G U,2648,115.71,0.829,8.2,11.5,3.9,2,0.672,115.71,115.71,115.71,115.71,77.82
4,A1 LM,LUKE G U,2648.5,145.34,0.81,8.1,11.55,3.7,2,0.657,145.34,145.34,145.34,116.51,77.82
4,A1 LM,LUKE G U,2649,195.89,0.801,8,11.5,3.7,2,0.642,150,151.13,145.34,116.51,77.82
4,A1 LM,LUKE G U,2649.5,191.22,0.81,8.3,11.25,3.6,2,0.627,150,151.13,145.34,116.51,77.82
4,A1 LM,LUKE G U,2650,177.59,0.82,7,9.7,3.6,2,0.612,150,151.13,145.34,116.51,85.32
4,A1 LM,LUKE G U,2650.5,151.13,0.866,5.6,7.7,3.6,2,0.597,150,151.13,145.34,116.51,97.02
8,A1 LM,LUKE G U,2651,116.51,0.932,3,5.2,3.8,2,0.582,116.51,116.51,116.51,116.51,97.02
8,A1 LM,LUKE G U,2651.5,58.47,0.96,2,3.4,4.4,2,0.567,58.47,74.3,85.32,97.02,97.02
8,A1 LM,LUKE G U,2652,56.71,0.951,2.1,3.25,5,2,0.552,56.71,74.3,85.32,94.31,94.31
8,A1 LM,LUKE G U,2652.5,64.91,0.923,5.4,5.5,5,2,0.537,64.91,74.3,85.32,88.35,88.35
8,A1 LM,LUKE G U,2653,74.3,0.885,10.1,8.65,4.8,2,0.522,74.3,74.3,85.32,87.22,87.22
4,A1 LM,LUKE G U,2653.5,85.32,0.829,9.8,11.4,4.6,2,0.507,85.32,85.32,85.32,85.82,86.5
4,A1 LM,LUKE G U,2654,97.02,0.754,11.9,13.75,4.3,2,0.493,97.02,87.22,85.82,85.68,86.5
4,A1 LM,LUKE G U,2654.5,94.31,0.717,10.7,14.45,4.1,2,0.478,94.31,87.22,85.82,85.82,86.5
4,A1 LM,LUKE G U,2655,88.35,0.689,10.2,14.7,3.9,2,0.463,88.35,87.22,86.5,86.5,85.82
4,A1 LM,LUKE G U,2655.5,87.22,0.66,9.9,14.85,3.8,2,0.448,87.22,87.22,87.22,87.22,85.82
4,A1 LM,LUKE G U,2656,85.82,0.628,9.6,14.8,3.8,2,0.433,85.82,87.22,88.35,87.22,85.82
4,A1 LM,LUKE G U,2656.5,85.68,0.614,9.6,14.8,3.7,2,0.418,85.68,87.22,87.22,87.22,85.82
4,A1 LM,LUKE G U,2657,86.5,0.623,9.4,14.9,3.7,2,0.403,86.5,86.5,86.5,86.5,85.82
4,A1 LM,LUKE G U,2657.5,88.5,0.623,9.1,15.05,3.6,2,0.388,88.5,85.82,85.82,85.82,85.82
4,A1 LM,LUKE G U,2658,88.84,0.623,8.7,14.95,3.6,2,0.373,88.84,85.68,85.68,85.68,85.68
4,A1 LM,LUKE G U,2658.5,83.21,0.633,8.6,14.8,3.4,2,0.358,83.21,83.21,83.21,83.21,83.21
4,A1 LM,LUKE G U,2659,71.5,0.633,8.7,14.65,3.3,2,0.343,71.5,71.5,71.5,71.5,71.5
4,A1 LM,LUKE G U,2659.5,67.33,0.661,9.2,14.3,3.4,2,0.328,67.33,67.33,67.33,67.33,67.33
4,A1 LM,LUKE G U,2660,61.32,0.689,9.5,13.95,3.5,2,0.313,61.32,61.32,61.32,61.32,67.33
4,A1 LM,LUKE G U,2660.5,55.48,0.764,8.5,13.05,3.6,2,0.299,55.48,55.48,55.48,61.32,67.33
6,A1 LM,LUKE G U,2661,51.6,0.857,3.8,10.1,3.7,2,0.284,51.6,51.6,55.48,61.32,67.33
6,A1 LM,LUKE G U,2661.5,47.71,0.838,3.2,9,3.8,2,0.269,47.71,51.6,55.48,61.32,67.33
6,A1 LM,LUKE G U,2662,48.07,0.801,3.2,8.9,3.8,2,0.254,48.07,51.6,55.48,61.32,67.33
4,A1 LM,LUKE G U,2662.5,49.41,0.754,3.4,9.3,3.8,2,0.239,49.41,51.6,55.48,61.32,67.33
4,A1 LM,LUKE G U,2663,66.1,0.689,3.7,10.35,3.8,2,0.224,66.1,66.1,66.1,66.1,67.33
4,A1 LM,LUKE G U,2663.5,76.15,0.633,4.7,11.75,3.6,2,0.209,76.15,76.15,76.15,76.15,66.1
4,A1 LM,LUKE G U,2664,92.92,0.595,7.6,14.1,3.3,2,0.194,92.92,92.92,87.35,76.15,66.1
4,A1 LM,LUKE G U,2664.5,100.69,0.577,7.8,16.3,3.2,2,0.179,100.69,92.92,87.35,76.15,66.1
4,A1 LM,LUKE G U,2665,101.16,0.605,7.4,18.6,2.5,2,0.164,101.16,92.92,87.35,76.15,66.1
4,A1 LM,LUKE G U,2665.5,97.59,0.654,4.5,20.95,2.8,2,0.149,97.59,92.92,87.35,76.15,66.1
4,A1 LM,LUKE G U,2666,87.35,0.711,4.7,20.85,3.1,2,0.134,87.35,87.35,87.35,76.15,66.1
6,A1 LM,LUKE G U,2666.5,72.1,0.761,6.8,13.5,3.3,2,0.119,72.1,72.1,72.1,72.1,66.1
6,A1 LM,LUKE G U,2667,64.79,0.806,7.5,9.75,3.8,2,0.104,64.79,64.79,64.79,64.79,66.93
6,A1 LM,LUKE G U,2667.5,62.31,0.848,6.4,8.3,3.9,2,0.09,62.31,62.31,62.31,62.31,66.93
6,A1 LM,LUKE G U,2668,56.83,0.894,5,7.2,3.8,2,0.075,56.83,56.83,61.02,62.31,66.93
8,A1 LM,LUKE G U,2668.5,52.34,0.904,1.7,5.45,3.8,2,0.06,52.34,56.83,61.02,62.31,66.93
8,A1 LM,LUKE G U,2669,48.52,0.904,-4.3,8.35,4,2,0.045,48.52,56.83,61.02,62.31,66.93
8,A1 LM,LUKE G U,2669.5,54.95,0.885,-12.3,12.45,4,2,0.03,54.95,56.83,61.02,62.31,66.93
8,A1 LM,LUKE G U,2670,61.02,0.838,-14.4,17.3,3.8,2,0.015,61.02,61.02,61.02,62.31,66.93
3,B1 SH,LUKE G U,2670.5,66.93,0.745,-13.4,21.8,3.6,1,1,66.93,66.93,66.93,66.93,66.93
3,B1 SH,LUKE G U,2671,70.41,0.708,-6.3,21.75,3.2,1,0.974,70.41,70.41,70.41,70.41,70.41
3,B1 SH,LUKE G U,2671.5,73.06,0.661,-1,20,3.1,1,0.949,73.06,73.06,73.06,73.06,73.06
3,B1 SH,LUKE G U,2672,75.05,0.623,0.3,20.35,3,1,0.923,75.05,75.05,75.05,75.05,73.2
3,B1 SH,LUKE G U,2672.5,76.58,0.614,1.1,21.15,2.9,1,0.897,76.58,76.58,76.51,75.05,73.2
3,B1 SH,LUKE G U,2673,79.26,0.614,1,24.1,2.8,1,0.872,79.26,76.58,76.51,75.05,73.2
3,B1 SH,LUKE G U,2673.5,80.34,0.614,6.3,23.55,2.7,1,0.846,80.34,76.58,76.51,75.05,73.2
3,B1 SH,LUKE G U,2674,80.13,0.614,6.8,23.7,2.6,1,0.821,80.13,76.58,76.51,75.05,73.2
3,B1 SH,LUKE G U,2674.5,76.51,0.623,6.6,23.6,2.6,1,0.795,76.51,76.51,76.51,75.05,73.2
3,B1 SH,LUKE G U,2675,74.52,0.642,3.3,24.25,2.6,1,0.769,74.52,74.52,74.52,74.52,73.2
2,B1 SH,LUKE G U,2675.5,73.2,0.67,0.1,23.65,2.6,1,0.744,73.2,73.2,73.2,73.2,73.2
2,B1 SH,LUKE G U,2676,69.51,0.698,4,17.9,2.7,1,0.718,69.51,69.51,69.51,69.51,69.51
2,B1 SH,LUKE G U,2676.5,64.97,0.736,4.6,16,2.8,1,0.692,64.97,65.7,65.7,65.7,65.7
2,B1 SH,LUKE G U,2677,65.21,0.736,6.3,14.85,3,1,0.667,65.21,65.24,65.24,65.24,65.24
2,B1 SH,LUKE G U,2677.5,65.7,0.736,7.4,13.6,3.1,1,0.641,65.7,65.21,65.21,65.21,65.21
2,B1 SH,LUKE G U,2678,65.24,0.717,9,11.6,3.3,1,0.615,65.24,64.97,64.97,64.97,64.97
2,B1 SH,LUKE G U,2678.5,63.2,0.717,9.2,10.7,3.6,1,0.59,63.2,63.2,63.2,63.2,63.2
2,B1 SH,LUKE G U,2679,61.71,0.676,6.7,11.15,3.7,1,0.564,61.71,61.71,61.71,61.71,61.71
2,B1 SH,LUKE G U,2679.5,60.3,0.624,4.3,11.05,3.6,1,0.538,60.3,60.3,60.3,60.3,60.3
2,B1 SH,LUKE G U,2680,58.7,0.565,2.5,11.65,3.5,1,0.513,58.7,58.7,58.7,58.7,58.7
2,B1 SH,LUKE G U,2680.5,56.18,0.511,0.8,11.7,3.3,1,0.487,56.18,56.18,56.18,56.18,56.18
2,B1 SH,LUKE G U,2681,55.11,0.483,0.4,11.6,3,1,0.462,55.11,55.56,55.56,55.56,56.18
2,B1 SH,LUKE G U,2681.5,54.51,0.436,0.5,11.55,3,1,0.436,54.51,55.3,55.3,55.56,56.18
2,B1 SH,LUKE G U,2682,55.3,0.411,0.8,11.5,2.9,1,0.41,55.3,55.11,55.3,55.56,56.18
2,B1 SH,LUKE G U,2682.5,55.56,0.39,1.2,11.6,2.9,1,0.385,55.56,55.11,55.3,55.56,56.18
2,B1 SH,LUKE G U,2683,54.92,0.362,1.1,11.75,2.8,1,0.359,54.92,55.3,55.3,55.56,56.18
2,B1 SH,LUKE G U,2683.5,54.92,0.352,1,11.9,2.8,1,0.333,54.92,55.56,55.56,55.56,56.18
2,B1 SH,LUKE G U,2684,55.63,0.362,0.9,11.85,2.9,1,0.308,55.63,55.63,55.63,55.63,56.18
2,B1 SH,LUKE G U,2684.5,57.6,0.371,1,11.7,2.9,1,0.282,57.6,57.6,57.6,57.6,57.6
2,B1 SH,LUKE G U,2685,60.83,0.371,1.7,11.45,3,1,0.256,60.83,60.83,60.83,60.83,60.83
